"","시도명","시군구명","도로종류","도로노선번호","도로노선명","도로노선방향","소재지도로명주소","소재지지번주소","위도"
"18220","강원도","횡성군","일반국도","6번","경강로",3,"","강원도 횡성군 둔내면 둔방내리 93-1",37.512929
"18221","강원도","횡성군","일반국도","6번","경강로",3,"","강원도 횡성군 둔내면 둔방내리 620",37.511625
"18222","강원도","횡성군","일반국도","6번","경강로",3,"","강원도 횡성군 공근면 초원리 630-1",37.527211
"18223","강원도","횡성군","일반국도","6번","경강로",3,"","강원도 횡성군 공근면 초원리 147-2",37.52729564
"18224","강원도","인제군","일반국도","31번","내린천로",3,"","강원도 인제군 인제읍 고사리 529-4",38.043461
"18225","강원도","인제군","일반국도","31번","내린천로",3,"강원도 인제군 기린면 내린천로 3870","강원도 인제군 기린면 현리 862-2",37.943832
"18226","강원도","춘천시","시도","","춘천순환로",3,"","강원도 춘천시 동면 장학리 449-6",37.918958
"18227","강원도","정선군","군도","","하이원길",3,"","강원도 정선군 사북읍 사북리 412-1",37.214011
"18228","강원도","정선군","군도","","하이원길",3,"","강원도 정선군 사북읍 사북리 422-3",37.210289
"18229","강원도","원주시","시도","","혁신로",3,"","강원도 원주시 반곡동 1892",37.32192149
"18230","서울특별시","은평구","특별시도","","통일로",2,"서울특별시 은평구 통일로 603","",37.600555
"18231","서울특별시","종로구","특별시도","","통일로",1,"서울특별시 종로구 통일로 220","",37.572486
"18232","서울특별시","종로구","특별시도","","진흥로",2,"서울특별시 종로구 진흥로 432","",37.608112
"18233","서울특별시","종로구","특별시도","","율곡로",1,"서울특별시 종로구 율곡로 166","",37.576153
"18234","경상북도","영주시","지방도","935","원당로",3,"","경상북도 영주시 휴천동 642-1080",36.821016
"18235","전라남도","장성군","기타","없음","영천로",3,"","전라남도 장성군 장성읍 영천리 1326-1",35.29369691
"18236","전라남도","장성군","기타","없음","영천로",3,"","전라남도 장성군 장성읍 영천리 1326-1",35.29369691
"18237","전라남도","장성군","기타","없음","영천로",3,"","전라남도 장성군 장성읍 영천리 1326-1",35.29369691
"18238","전라남도","장성군","기타","없음","영천로",3,"","전라남도 장성군 장성읍 영천리 1326-1",35.29369691
"18239","전라남도","장성군","기타","중로3-14","뱃나드리로",3,"","전라남도 장성군 황룡면 월평리 159-38",35.2903642
"18240","전라남도","장성군","기타","중로3-14","뱃나드리로",3,"","전라남도 장성군 황룡면 월평리 159-38",35.2903642
"18241","전라남도","장성군","기타","중로2-7","뱃나드리로",3,"","전라남도 장성군 장성읍 영천리 1358-2",35.29105
"18242","전라남도","장성군","기타","중로2-7","뱃나드리로",3,"","전라남도 장성군 장성읍 영천리 1358-2",35.29105
"18243","전라남도","장성군","기타","중로2-7","뱃나드리로",3,"","전라남도 장성군 장성읍 영천리 1358-2",35.29105
"18244","부산광역시","북구","특별시도","35번","백양대로",3,"부산 북구 구포동 백양대로 1143","부산 북구 구포동 1141-182",35.205061
"18245","부산광역시","북구","특별시도","35번","백양대로",3,"부산 북구 구포동 백양대로 1148","부산 북구 구포동 700-9",35.204861
"18246","부산광역시","기장군","일반국도","14번","기장대로",3,"부산 기장군 일광면 이천리 산36-47","부산 기장군 일광면 이천리 산36-47",35.269665
"18247","부산광역시","기장군","일반국도","14번","기장대로",3,"부산 기장군 일광면 이천리 산36-41","부산 기장군 일광면 이천리 산36-41",35.269628
"18248","부산광역시","기장군","일반국도","14번","기장대로",3,"부산 기장군 일광면 이천리 산36-41","부산 기장군 일광면 이천리 산36-41",35.269628
"18249","부산광역시","기장군","일반국도","14번","기장대로",3,"부산 기장군 일광면 화전리 97-1","부산 기장군 일광면 화전리 97-1",35.280698
"18250","충청남도","예산군","군도","1","군도",3,"","충청남도 예산군 덕산면 읍내리 334-25",36.705671
"18251","충청남도","예산군","군도","1","군도",3,"","충청남도 예산군 예산읍 주교리 290-3",36.682291
"18252","충청남도","예산군","군도","1","군도",3,"","충청남도 예산군 예산읍 산성리 647",36.693761
"18253","충청남도","예산군","군도","1","군도",3,"","충청남도 예산군 예산읍 예산리516-4",36.680011
"18254","충청남도","예산군","군도","1","군도",3,"","충청남도 예산군 예산읍 예산리 463-4",36.678331
"18255","충청남도","예산군","군도","1","군도",3,"","충청남도 예산군 예산읍 예산리808",36.679371
"18256","전라북도","무주군","일반국도","30번","진무로",NA,"","전라북도 무주군 부남면 장안리 181-5",35.908485
"18257","전라북도","무주군","일반국도","30번","진무로",NA,"","전라북도 무주군 부남면 장안리 177-4",35.9081879
"18258","전라북도","진안군","군도","해당없음","모래재로",NA,"","전라북도 진안군 부귀면 세동리 1365",35.8122838
"18259","전라북도","진안군","지방도","795번","진용로",NA,"","전라북도 진안군 정천면 봉학리 411",35.871956
"18260","전라북도","완산구","일반국도","17번","완주로",NA,"","전라북도 완주군 용진읍 신지리 1135-8",35.9217756
"18261","전라북도","완주군","일반국도","17번","완주로",NA,"","전라북도 완주군 용진읍 용흥리 911-4",35.8810347
"18262","전라북도","완주군","일반국도","17번","완주로",NA,"","전라북도 완주군 용진읍 상운리 24-9",35.8847641
"18263","전라북도","장수군","일반국도","19번","장수로",NA,"","전라북도 장수군 번암면 교동리 1319-16",35.5582996
"18264","전라북도","진안군","일반국도","30번","진무로",NA,"","전라북도 진안군 안천면 백화리 1553-6",35.8987627
"18265","전라북도","진안군","일반국도","30번","진무로",NA,"","전라북도 진안군 안천면 백화리 1554-5",35.8989358
"18266","전라북도","김제시","지방도","702번","지평선단로",NA,"","전라북도 김제시 백산면 부거리 1552",35.853496
"18267","전라북도","김제시","시도","해당없음","아리랑로",NA,"","전라북도 김제시 순동 645-55",35.82194239
"18268","전라북도","고창군","일반국도","23번","부안로",NA,"","전라북도 고창군 흥덕면 치룡리 산 100-2",35.5282904
"18269","전라북도","고창군","일반국도","23번","고인돌대로",NA,"","전라북도 고창군 흥덕면 동사리 403-1",35.5186054
"18270","전라북도","고창군","일반국도","22번","선운대로",NA,"","전라북도 고창군 흥덕면 동사리 191-5",35.5241263
"18271","전라북도","김제시","일반국도","1번","선비로",NA,"","전라북도 김제시 금구면 산동리 산 51-4",35.7853365
"18272","전라북도","익산시","일반국도","27번","평동로",NA,"","전라북도 익산시 춘포면 덕실리 49-14",35.9063505
"18273","전라북도","익산시","일반국도","23번","익산대로",NA,"","전라북도 익산시 함열읍 남당리 739-1",36.0743478
"18274","전라북도","임실군","고속국도","27번","순천완주고속도로",NA,"","전라북도 임실군 관촌면 슬치리 3",35.696326
"18275","전라북도","임실군","고속국도","27번","순천완주고속도로",NA,"","전라북도 임실군 관촌면 슬치리 3",35.696326
"18276","전라북도","완산구","고속국도","27번","순천완주고속도로",NA,"","전라북도 전주시 덕진구 금상동 396-48",35.8435678
"18277","전라북도","완산구","고속국도","27번","순천완주고속도로",NA,"","전라북도 전주시 덕진구 금상동 396-48",35.8435678
"18278","전라북도","군산시","시도","해당없음","공항로",NA,"","전라북도 군산시 산북동 891-2",35.95602546
"18279","전라북도","익산시","일반국도","26번","번영로",NA,"","전라북도 익산시 오산면 오산리 229-30",35.9261502
"18280","전라북도","익산시","일반국도","26번","번영로",NA,"","전라북도 익산시 오산면 남전리 7-2",35.9303462
"18281","전라북도","임실군","일반국도","17번","춘향로",NA,"","전라북도 임실군 오수면 오암리 1154-12",35.5682443
"18282","전라북도","익산시","시도","해당없음","군익로",NA,"","전라북도 익산시 송학동 285-6",35.9446529
"18283","전라북도","익산시","시도","해당없음","군익로",NA,"","전라북도 익산시 송학동 896",35.9449299
"18284","전라북도","진안군","일반국도","30번","진무로",NA,"","전라북도 진안군 진안읍 가림리 1131-7",35.7482518
"18285","전라북도","김제시","지방도","712번","백산로",NA,"","전라북도 김제시 하동 529",35.8283085
"18286","전라북도","김제시","시도","해당없음","하공로",NA,"","전라북도 김제시 서암동 산 4-24",35.8110969
"18287","전라북도","김제시","시도","해당없음","벽성로",NA,"","전라북도 김제시 하동 산 36-4",35.8093632
"18288","전라북도","완산구","시도","해당없음","서원로",NA,"","전라북도 전주시 완산구 중화산동1가 164-27",35.8145496
"18289","전라북도","정읍시","일반국도","29번","영원로",NA,"","전라북도 정읍시 영원면 장재리 22-4",35.6710349
"18290","경상북도","영주시","일반국도","28","중앙로",3,"경상북도 영주시 중앙로 100","",36.824178
"18291","경상북도","영주시","시도","","원당로",3,"경상북도 영주시 원당로 121","",36.824167
"18292","경상북도","영주시","시도","","구성로",3,"경상북도 영주시 영주로 181","",36.826211
"18293","경상북도","영주시","시도","","선비로",3,"경상북도 영주시 영주로 160","",36.825131
"18294","경상북도","영주시","일반국도","28","중앙로",3,"경상북도 영주시 중앙로 78","",36.822175
"18295","경상북도","영주시","일반국도","28","중앙로",3,"","경상북도 영주시 영주동 459-21",36.822283
"18296","경상북도","영주시","시도","","선비로",3,"경상북도 영주시 대동로 179","",36.814554
"18297","경상북도","영주시","지방도","935","남간로",3,"경상북도 영주시 구성로 288","",36.818721
"18298","경상북도","영주시","시도","","영주로",3,"","경상북도 영주시 영주동 459-33",36.825775
"18299","경상북도","영주시","일반국도","28","원당로",3,"","경상북도 영주시 하망동 252-21",36.827249
"18300","경상북도","영주시","시도","","대학로",3,"경상북도 영주시 지천로 91","",36.808763
"18301","경상북도","영주시","시도","","선비로",3,"경상북도 영주시 선비로 59","",36.810565
"18302","경상북도","영주시","일반국도","28","지천로",3,"","경상북도 영주시 가흥동 1476-1",36.814298
"18303","경상북도","영주시","일반국도","28","중앙로",3,"경상북도 영주시 중앙로 115-1","",36.825601
"18304","경상북도","영주시","시도","","구성로",3,"경상북도 영주시 구성로 250","",36.815332
"18305","경상북도","영주시","시도","","대학로",3,"","경상북도 영주시 가흥동 1632",36.815332
"18306","경상북도","영주시","시도","","대학로",3,"","경상북도 영주시 가흥동 1728-1",36.815026
"18307","경상북도","영주시","시도","","대학로",3,"","경상북도 영주시 가흥동 1934",36.812517
"18308","경상북도","영주시","시도","","대동로",3,"경상북도 영주시 대동로 83","",36.814752
"18309","전라북도","정읍시","일반국도","22번","소성로",NA,"","전라북도 정읍시 소성면 등계리 1339-1",35.5667863
"18310","전라북도","정읍시","일반국도","22번","소성로",NA,"","전라북도 정읍시 소성면 등계리 1015-1",35.5669499
"18311","전라북도","김제시","지방도","714번","풍요로",NA,"","전라북도 김제시 검산동 889-50",35.8051386
"18312","전라북도","김제시","지방도","714번","풍요로",NA,"","전라북도 김제시 검산동 1087",35.802067
"18313","서울특별시","서대문구","특별시도","","연희로",2,"서울특별시 서대문구 연희로 59","",37.563996
"18314","서울특별시","서대문구","특별시도","","연희로",2,"서울특별시 서대문구 연희로 173","",37.572754
"18315","서울특별시","서대문구","특별시도","","통일로",2,"서울특별시 서대문구 통일로 113","",37.565564
"18316","서울특별시","영등포구","일반국도","46번","도림로",2,"서울특별시 영등포구 도림로 415","",37.513043
"18317","서울특별시","은평구","특별시도","","통일로",1,"서울특별시 은평구 통일로","서울특별시 은평구 불광동 285-43",37.609105
"18318","서울특별시","은평구","특별시도","","통일로",2,"서울특별시 은평구 통일로 731","",37.610737
"18319","서울특별시","은평구","일반국도","1번","증산로",1,"서울특별시 은평구 증산로 413","",37.592766
"18320","서울특별시","관악구","특별시도","","남부순환로",1,"서울특별시 관악구 남부순환로 1897","",37.478707
"18321","서울특별시","동작구","특별시도","","남부순환로",1,"서울특별시 동작구 남부순환로 2059","",37.476833
"18322","서울특별시","관악구","특별시도","","남부순환로",2,"서울특별시 관악구 남부순환로 1860","",37.47976
"18323","서울특별시","관악구","특별시도","","남부순환로",1,"서울특별시 관악구 남부순환로 1817","",37.481545
"18324","서울특별시","관악구","특별시도","","호암로",1,"서울특별시 관악구 호암로 520","",37.463969
"18325","서울특별시","관악구","특별시도","","남부순환로",2,"서울특별시 관악구 남부순환로","서울특별시 관악구 신림동 538-2",37.48199
"18326","서울특별시","마포구","특별시도","","마포대로",2,"서울특별시 마포구 마포대로 53","",37.541372
"18327","서울특별시","마포구","일반국도","6번","양화로",1,"서울특별시 마포구 양화로 196","",37.558862
"18328","서울특별시","마포구","특별시도","","독막로",2,"서울특별시 마포구 독막로 146","",37.547451
"18329","서울특별시","마포구","특별시도","","월드컵로",2,"서울특별시 마포구 월드컵로","서울특별시 마포구 상암동 1731-9",37.572661
"18330","서울특별시","마포구","특별시도","","월드컵북로",2,"서울특별시 마포구 월드컵북로","서울특별시 마포구 상암동 1715-21",37.579567
"18331","서울특별시","마포구","일반국도","48번","성산로",1,"서울특별시 마포구 성산로","서울특별시 마포구 성산동 279-24",37.562921
"18332","서울특별시","마포구","일반국도","1번","증산로",2,"서울특별시 마포구 증산로 32","",37.567529
"18333","서울특별시","마포구","일반국도","6번","마포대로",2,"서울특별시 마포구 마포대로 247","",37.556808
"18334","서울특별시","마포구","일반국도","6번","양화로",1,"서울특별시 마포구 양화로 42","",37.549158
"18335","경상남도","양산시","시도","","양산역6길",3,"","양산시 중부동 698-13",35.3371981
"18336","서울특별시","마포구","특별시도","","월드컵북로",1,"서울특별시 마포구 월드컵북로 74","",37.560496
"18337","서울특별시","서대문구","일반국도","6번","신촌로",1,"서울특별시 서대문구 신촌로 145","",37.556757
"18338","서울특별시","서대문구","특별시도","","응암로",2,"서울특별시 서대문구 응암로 107","",37.582365
"18339","서울특별시","양천구","특별시도","","안양천로",2,"서울특별시 양천구 안양천로","서울특별시 양천구 신정동 330-8",37.513241
"18340","서울특별시","양천구","특별시도","","중앙로",1,"서울특별시 양천구 중앙로","서울특별시 양천구 신정동 1093",37.521171
"18341","서울특별시","양천구","특별시도","","목동로",2,"서울특별시 양천구 목동로 193","",37.525929
"18342","서울특별시","구로구","특별시도","","공원로",2,"서울특별시 구로구 공원로","서울특별시 구로구 구로동 50",37.504006
"18343","서울특별시","구로구","일반국도","46번","경인로",2,"서울특별시 구로구 경인로 558","",37.502646
"18344","서울특별시","구로구","일반국도","46번","경인로",2,"서울특별시 구로구 경인로","서울특별시 구로구 신도림동 410-22",37.505872
"18345","서울특별시","금천구","특별시도","","시흥대로",2,"서울특별시 금천구 시흥대로 399","",37.469417
"18346","서울특별시","영등포구","특별시도","","도신로",1,"서울특별시 영등포구 도신로","서울특별시 영등포구 신길동 362-1",37.506638
"18347","서울특별시","영등포구","특별시도","","시흥대로",2,"서울특별시 영등포구 시흥대로","서울특별시 영등포구 대림동 952-2",37.49276
"18348","서울특별시","양천구","특별시도","","안양천로",1,"서울특별시 양천구 안양천로","서울특별시 양천구 신정동 871-46",37.520799
"18349","서울특별시","동작구","특별시도","","양녕로",2,"서울특별시 동작구 양녕로 273","",37.504097
"18350","서울특별시","동작구","특별시도","","상도로",2,"서울특별시 동작구 상도로","서울특별시 동작구 상도1동 702-1",37.502883
"18351","서울특별시","동작구","특별시도","","사당로",1,"서울특별시 동작구 사당로","서울특별시 동작구 사당동 323-26",37.483866
"18352","서울특별시","동작구","특별시도","","사당로",1,"서울특별시 동작구 사당로 8-1","",37.495475
"18353","서울특별시","동작구","특별시도","","상도로",1,"서울특별시 동작구 상도로 293","",37.501549
"18354","서울특별시","동작구","특별시도","","여의대방로",1,"서울특별시 동작구 여의대방로 128","",37.498514
"18355","대구광역시","달서","일반국도","5","성당로",1,"대구광역시 남구 성당로 1230-3","대구광역시 남구 대명동 1226-11",35.83787842
"18356","대구광역시","달서","시도","28호선","구마로",2,"대구광역시 달서구 구마로 643-21","대구광역시 달서구 본리동 679-4",35.83743484
"18357","전라북도","정읍시","기타","","농어촌도로",1,"","전라북도 정읍시 태인면 태남리 303-7",35.610722
"18358","전라북도","정읍시","일반국도","","국도",3,"","전라북도 정읍시 상평동131-2",35.566795
"18359","전라북도","정읍시","기타","","도시계획도로",3,"","전라북도 정읍시 연지동554",35.574047
"18360","전라북도","정읍시","지방도","","지방동",3,"","전라북도 정읍시 이평면 창동리 266-14",35.660551
"18361","전라북도","정읍시","기타","49","49국지도",3,"","전라북도 정읍시 산외면 화죽리 521-2",35.636905402
"18362","전라북도","정읍시","기타","","석지로",1,"","전라북도 정읍시 태인면 낙양리 266-3",35.668003228
"18363","전라북도","정읍시","기타","22","22국도",1,"","전라북도 정읍시 소성면 주천리 258-9",35.578804
"18364","전라북도","정읍시","기타","","정읍남로",1,"","전라북도 정읍시 시기동503-6",35.559482047
"18365","전라북도","정읍시","기타","","말목장터로",3,"","전라북도 정읍시 이평면 하송리 215-1",35.671536
"18366","전라북도","정읍시","기타","","정읍사로",3,"","전라북도 정읍시 시기동 67-16",35.553591793
"18367","전라북도","정읍시","기타","","학산로",3,"전라북도 정읍시 학산로69","",35.56110429
"18368","전라북도","정읍시","기타","","상동중앙로",1,"전라북도 정읍시 상동중앙로 15","",35.558220363
"18369","전라북도","정읍시","기타","","중앙로",3,"전라북도 정읍시 명륜길 32","",35.571133931
"18370","전라북도","정읍시","기타","","명덕1길",3,"전라북도 정읍시 명덕1길 41","",35.579016646
"18371","전라북도","정읍시","기타","","충정로",1,"전라북도 정읍시 충정로 188-7","",35.566665649
"18372","서울특별시","서초구","특별시도","","남부순환로",2,"서울특별시 서초구 남부순환로","서울특별시 서초구 서초동 산 52-16",37.482734
"18373","서울특별시","마포구","일반국도","6번","신촌로",1,"서울특별시 마포구 신촌로 106","",37.554599
"18374","서울특별시","서대문구","특별시도","","통일로",1,"서울특별시 서대문구 통일로 416","",37.586492
"18375","서울특별시","강서구","일반국도","6번","공항대로",1,"서울특별시 강서구 공항대로 432","",37.555237
"18376","서울특별시","양천구","특별시도","","오목로",1,"서울특별시 양천구 오목로","서울특별시 양천구 신월동 519-1",37.521493
"18377","서울특별시","강서구","특별시도","","방화대로",1,"서울특별시 강서구 방화대로 319","",37.569274
"18378","서울특별시","강서구","일반국도","6번","공항대로",1,"서울특별시 강서구 공항대로 521","",37.551631
"18379","서울특별시","강서구","특별시도","","강서로",2,"서울특별시 강서구 강서로 63","",37.533328
"18380","서울특별시","양천구","특별시도","","국회대로",2,"서울특별시 양천구 국회대로","서울특별시 양천구 목동 882",37.529611
"18381","서울특별시","양천구","특별시도","","남부순환로",1,"서울특별시 양천구 남부순환로","서울특별시 양천구 신월동 28-7",37.539493
"18382","서울특별시","양천구","특별시도","","신월로",1,"서울특별시 양천구 신월로 200","",37.519946
"18383","경상남도","양산시","시도","","새실로",3,"","양산시 물금읍 범어리 2786-5",35.315244
"18384","경상남도","양산시","시도","","금오14길",3,"","양산시 동면 석산리 1492",35.316257
"18385","경상남도","양산시","시도","","물금로",3,"","양산시 물금읍 가촌리 1279-6",35.318118
"18386","경상남도","양산시","시도","","야리로",3,"","양산시 물금읍 가촌리 1279-7",35.317331
"18387","경상남도","양산시","시도","","증산역로",3,"","양산시 물금읍 가촌리 1279-11",35.309185
"18388","경상남도","양산시","시도","","금오16길",3,"","양산시 동면 석산리 1488",35.317964
"18389","경상남도","양산시","시도","","금오13길",3,"","양산시 동면 석산리 1487",35.320493
"18390","경상남도","양산시","시도","","메기로",3,"양산시 물금읍 메기로 190","양산시 물금읍 증산리 1820",35.310776
"18391","경상남도","양산시","시도","","증산역로",3,"양산시 물금읍 증산역로 177","양산시 물금읍 가촌리 1292",35.311166
"18392","충청남도","아산시","일반국도","210-24번","풍기동",NA,"충청남도 아산시 온천대로 1594-1","",36.7790004994
"18393","충청남도","아산시","일반국도","294번","시민로",NA,"충청남도 아산시 시민로 294","",36.7760378523
"18394","충청남도","아산시","일반국도","30600번","시민로",NA,"충청남도 아산시 시민로 306","",36.7770100637
"18395","충청남도","아산시","일반국도","148번","둔포중앙로",NA,"충청남도 아산시 둔포면 둔포중앙로 148","",36.9275052863
"18396","충청남도","아산시","일반국도","1442번","온천대로",NA,"충청남도 아산시 온천대로 1442","",36.7823521912
"18397","충청남도","아산시","일반국도","42번","번영로",NA,"충청남도 아산시 번영로224번길 42","",36.7806576081
"18398","충청남도","아산시","일반국도","66번","아산로",NA,"충청남도 아산시 아산로 66","",36.7882335702
"18399","충청남도","아산시","일반국도","93번","충무로",NA,"충청남도 아산시 충무로 93","",36.789313071
"18400","충청남도","아산시","일반국도","15번","온궁로",NA,"충청남도 아산시 온궁로 15","",36.7825577299
"18401","충청남도","아산시","일반국도","58-10번","배방로",NA,"충청남도 아산시 배방읍 배방로 58-10","",36.7723612189
"18402","충청남도","아산시","일반국도","121번","남산로",NA,"충청남도 아산시 남산로 121","",36.7790750943
"18403","충청남도","아산시","일반국도","1483번","온천대로",NA,"충청남도 아산시 온천대로 1483","",36.7818638615
"18404","광주광역시","북구","구도","중2-87번","천지인로",3,"광주광역시 북구 천지인로173번길 28","광주광역시 북구 문흥동 1010-1",35.18522146
"18405","광주광역시","북구","구도","중2-87번","천지인로",3,"광주광역시 북구 천지인로173번길 10","광주광역시 북구 문흥동 1010-8",35.18389479
"18406","광주광역시","북구","시도","대3-7번","용봉로",2,"광주광역시 북구 용봉로 135","광주광역시 북구 용봉동 242-2",35.17351307
"18407","광주광역시","북구","구도","중2-100번","호동로",3,"광주광역시 북구 호동로 15","광주광역시 북구 용봉동 161-17",35.17521332
"18408","광주광역시","북구","시도","대2-7번","하서로",2,"광주광역시 북구 하서로 429","광주광역시 북구 용두동 276-4",35.21348287
"18409","광주광역시","북구","구도","소1-168번","하백로",2,"광주광역시 북구 하백로5번길 10","광주광역시 북구 매곡동 339",35.18860133
"18410","광주광역시","북구","시도","대1-25번","설죽로",2,"광주광역시 북구 설죽로 290","광주광역시 북구 오치동 1002",35.18573687
"18411","광주광역시","북구","시도","대1-30번","용주로",2,"광주광역시 북구 용주로 15","광주광역시 북구 용봉동 1428-1",35.181317
"18412","충청남도","아산시","일반국도","48번","실옥로",NA,"충청남도 아산시 실옥로 48","",36.7874330099
"18413","충청남도","아산시","일반국도","374번","시민로",NA,"충청남도 아산시 시민로 374","",36.7818641588
"18414","충청남도","아산시","일반국도","1627번","온천대로",NA,"충청남도 아산시 온천대로 1627","",36.7789439243
"18415","충청남도","아산시","일반국도","133번","번영로",NA,"충청남도 아산시 번영로 133","",36.7862591268
"18416","충청남도","아산시","일반국도","101번","번영로",NA,"충청남도 아산시 번영로 101","",36.786763952
"18417","충청남도","아산시","일반국도","157번","번영로",NA,"충청남도 아산시 번영로 157","",36.7858505895
"18418","충청남도","아산시","일반국도","185번","번영로",NA,"충청남도 아산시 번영로 185","",36.7851817911
"18419","충청남도","아산시","일반국도","87번","청운로",NA,"충청남도 아산시 청운로 87","",36.7818582763
"18420","충청남도","아산시","일반국도","354번","시민로",NA,"충청남도 아산시 시민로 354","",36.7804153447
"18421","충청남도","아산시","일반국도","1520번","온천대로",NA,"충청남도 아산시 온천대로 1520번","",NA
"18422","충청남도","아산시","일반국도","11번","충무로8길",NA,"충청남도 아산시 충무로8번길 11","",36.781967478
"18423","충청남도","아산시","일반국도","1521번","온천대로",NA,"충청남도 아산시 온천대로 1521","",36.7809979965
"18424","충청남도","아산시","일반국도","49번","온중로",NA,"충청남도 아산시 온중로 49","",36.7753502263
"18425","충청남도","아산시","일반국도","27번","중앙로",NA,"충청남도 아산시 중앙로 27","",36.7775082289
"18426","충청남도","아산시","일반국도","25번길 1","시장길",NA,"충청남도 아산시 시장길 25","",36.7832879576
"18427","충청남도","아산시","일반국도","395번","시민로",NA,"충청남도 아산시 시민로 395","",36.7840157499
"18428","광주광역시","북구","구도","중2-16번","저불로",2,"광주광역시 북구 저불로 80-1(용봉동)","광주광역시 북구 용봉동 1355-1",35.18122343
"18429","광주광역시","북구","구도","중2-137번","대천로",2,"광주광역시 북구 대천로 140-7(문흥동)","광주광역시 북구 문흥동 996-5",35.18660094
"18430","광주광역시","북구","구도","중2-88번","문산로",2,"광주광역시 북구 문산로 27-7","광주광역시 북구 문흥동 1010-3",35.18467526
"18431","경상북도","청도군","일반국도","20호선","창녕→청도",2,"경상북도 청도군 화양읍 청려로 1894","경상북도 청도군 화양읍 범곡리 392-9",35.64960908
"18432","경상북도","청도군","군도","15호선","대구→화양",2,"경상북도 청도군 화양읍 연지로 115","경상북도 청도군 화양읍 유등리 1934",35.66665823
"18433","경상북도","청도군","국가지원지방도","30호선","대구→청도",2,"","경상북도 청도군 이서면 양원리 282-3",35.68639052
"18434","경상북도","청도군","일반국도","25호선","대구→청도",2,"","경상북도 청도군 청도읍 송읍리 382-4",35.66246802
"18435","경상북도","청도군","국가지원지방도","69호선","경산→청도",2,"","경상북도 청도군 금천면 갈지리 1041-2",35.73745303
"18436","경상북도","청도군","일반국도","20호선","화양→청도",2,"","경상북도 청도군 화양읍 범곡리 514-1",35.65025509
"18437","경상북도","청도군","일반국도","20호선","청도→화양",1,"","경상북도 청도군 화양읍 범곡리 521-7",35.6502037
"18438","경상북도","청도군","일반국도","20호선","창녕→청도",2,"","경상북도 청도군 각남면 예리리 577-5",35.64117849
"18439","경상북도","청도군","일반국도","20호선","청도→경주",1,"","경상북도 청도군 금천면 방지리 1194-2",35.71226464
"18440","경상북도","청도군","일반국도","20호선","창녕→청도",2,"","경상북도 청도군 풍각면 흑석리 594-3",35.62878414
"18441","서울특별시","강서구","고속국도","88번","올림픽대로",1,"서울특별시 강서구 올림픽대로","서울특별시 강서구 가양동 439-1",37.574074
"18442","경기도","여주시","일반국도","42번","중부대로",3,"","경기도 여주시 흥천면 신근리 873-9",37.298867
"18443","경기도","용인시","시도","해당없음","중부대로",3,"","경기도 용인시 처인구 역북동 369-3",37.237876
"18444","경기도","의왕시","시도","해당없음","오봉로",3,"","경기도 의왕시 삼동 460-86",37.326411
"18445","경기도","하남시","일반국도","43번","천호대로",3,"","경기도 하남시 초이동 65-9",37.544225
"18446","경기도","화성시","시도","해당없음","동탄원천로",3,"","경기도 화성시 반송동 86-4",37.207700493
"18447","경기도","화성시","시도","해당없음","동탄원천로",3,"","경기도 화성시 석우동 55-2",37.208207
"18448","경기도","화성시","지방도","313번","화성로",3,"","경기도 화성시 남양읍 남양리 1150-4",37.213184994
"18449","경기도","화성시","지방도","313번","화성로",3,"","경기도 화성시 마도면 두곡리 350-13",37.207112817
"18450","경기도","화성시","지방도","98번","매송고색로",3,"","경기도 화성시 매송면 천천리 106-3",37.243563
"18451","경기도","화성시","일반국도","43번","삼천병마로",3,"","경기도 화성시 봉담읍 유리 143-1",37.176925
"18452","경기도","화성시","지방도","313번","화성로",3,"","경기도 화성시 비봉면 양노리 632-3",37.226605
"18453","경기도","화성시","일반국도","77번","포승향남로",3,"","경기도 화성시 우정읍 조암리 640-3",37.081284
"18454","경기도","성남시","지방도","57번","서현로",3,"","경기도 성남시 분당구 분당동 199-2",37.374395
"18455","경기도","성남시","시도","해당없음","성남대로",3,"","경기도 성남시 분당구 정자동 99-6",37.363626
"18456","경기도","화성시","시도","해당없음","동탄순환대로",3,"","경기도 화성시 영천동 651-1849",37.209007506
"18457","경기도","화성시","시도","해당없음","동탄청계로",3,"","경기도 화성시 청계동 520-2",37.197075
"18458","경기도","화성시","시도","해당없음","동탄순환대로",3,"","경기도 화성시 영천동 785",37.203290152
"18459","경기도","화성시","시도","해당없음","동탄대로",3,"","경기도 화성시 오산동 921-271",37.194137
"18460","경기도","화성시","시도","해당없음","동탄순환대로",3,"","경기도 화성시 청계동 554",37.199479
"18461","경기도","화성시","시도","해당없음","동탄대로",3,"","경기도 화성시 영천동 787",37.218673
"18462","경기도","수원시","시도","해당없음","서부로",3,"","경기도 수원시 장안구 이목동 259-1",37.316477804
"18463","경기도","수원시","일반국도","1번","경수대로",3,"","경기도 수원시 장안구 파장동 557-16",37.310495913
"18464","경기도","수원시","시도","해당없음","송정로",3,"","경기도 수원시 장안구 송죽동 402-5",37.296115681
"18465","경상남도","양산시","시도","","중앙로",3,"양산시 중앙로 128","양산시 남부동303-1",35.3420084
"18466","경상남도","양산시","지방도","1077번","삼일로",3,"","양산시 북부동 422-28",35.3440764
"18467","경상남도","양산시","지방도","1077번","삼일로",3,"양산시 삼일로 67","양산시 북부동 462-32",35.343758
